chamber,meas_ID,meas_idx,Va_rail,Eout_rail,circuitValuesKnown,RsolA,RsolB,Ra,Ca,Rb,Cb,Rs,Rsolg,R1g,C1g,R2g,C2g,tau1,tau2,tauMEM12,TER12,TEC12,resnormbest12,RsolAg,RsolBg,Rag,Cag,Rbg,Cbg,Rsg,taua,taub,tauMEMabs,TERabs,TECabs,resnormbestabs,simVSmeasured,rsme_simVSmeasured,RsolAg_sim,RsolBg_sim,Rag_sim,Cag_sim,Rbg_sim,Cbg_sim,Rsg_sim,taua_sim,taub_sim,tauMEMabs_sim,TERabs_sim,TECabs_sim,resnormbestabs_sim,dRsolA,dRsolB,dRa,dCa,dRb,dCb,dRs,dRsolA_sim,dRsolB_sim,dRa_sim,dCa_sim,dRb_sim,dCb_sim,dRs_sim
model,20221201_131652,3,0,0,1,99.2,0.28,988,1.07e-06,9790,9.2e-08,10029,104.598031310734,2361.29185912037,2.02910844109969e-07,4293930.61000897,1.4411406628849e-07,0.000479131724324112,0.000407519728183291,0.000446544483385307,5189.05002789975,8.42657283741997e-08,0.000280154656986376,125.27827002042,1.04266770581045e-10,457.344510628641,1.26882242760195e-06,4722.9813826235,9.08499773798456e-08,4293930.61000897,0.00058028897222626,0.000429082751776777,0.000566939747424485,5174.08372440365,8.47796045755752e-08,0.026444842441268,1,10.23206136408,199.99999999999,9.76715046352205e-11,16069.8657514593,3.24019240518906e-07,78370.1747944362,1.19904635023802e-07,5421.83689140634,0.00520694569602862,0.00939694720547848,0.00591991406586482,5127.46714760224,8.75181780380977e-08,0.862266553931607,26.0782700204197,-0.279999999895733,-530.655489371359,1.98822427601954e-07,-5067.0186173765,-1.15002262015436e-09,4283901.61000897,100.79999999999,-0.279999999902329,15081.8657514593,-7.45980759481094e-07,68580.1747944362,2.79046350238024e-08,-4607.16310859366
model,20221117_181417,2,0,0,1,0.4,98.7,9837,1.07e-06,9790,2.34e-06,1000.9,100.476524951892,939.557691169538,7.31008523533437e-07,987.411546246879,0.000999998227376563,0.000686824680596329,0.00889468939796275,0.00881771501635254,948.452396334463,7.30474539472306e-07,0.000640207299930612,6.74312194320446e-12,107.793832583267,9600.4620431796,1.16666544028005e-06,11145.938997244,2.02829995424083e-06,987.411546246879,0.0112005272764981,0.0226073075580812,0.0164790505690369,942.551420681077,7.40648854348311e-07,0.0771937615575559,1,3.35585375354077,2.14454028206504,93.5991194955958,9775.34507766047,1.16827314658097e-06,11627.7281837149,1.94867210845189e-06,998.212628147577,0.0114202731527932,0.0226586295962652,0.0165531253838296,953.731768615342,7.30388604714732e-07,0.0137402025661815,-0.399999999993257,9.09383258326709,-236.537956820404,9.66654402800546e-08,1355.93899724403,-3.11700045759166e-07,-13.4884537531209,1.74454028206504,-5.10088050440419,-61.6549223395268,9.82731465809657e-08,1837.72818371492,-3.91327891548114e-07,-2.68737185242333
model,20221018_192722,3,0,0,1,0.35,0.28,988,1.07e-06,994,1.01e-06,100.3,0.0143589643521298,94.1389529514569,5.31325260664618e-07,1448.50165978971,2.95539024594732e-06,5.0018403715627e-05,6.43793441320567e-06,7.42357643362939e-06,96.31732327735,4.50358938036638e-07,0.053064541452677,7.21626663528162e-09,0.000221894069127307,53.7077401010936,1.36697161481298e-06,49.8107511640232,7.01123653514215e-07,1448.50165978971,7.3416956213948e-05,3.49234958404074e-05,5.34456762999166e-05,96.6138914591653,4.63429392014001e-07,0.570633603997002,1,1.6439896544281,0.683955870901865,1.11106656412664e-11,1012.64885086828,1.07006820232113e-06,1017.90179542375,1.01204588246059e-06,100.123793576238,0.00108360333543117,0.00103016332080784,0.00105695245159455,95.4188166672754,5.20124293873471e-07,0.00026075315247718,-0.349999992783733,-0.279778105930873,-934.292259898906,2.96971614812984e-07,-944.189248835977,-3.08876346485785e-07,1348.20165978971,0.333955870901865,-0.279999999988889,24.6488508682803,6.82023211250821e-11,23.9017954237473,2.04588246058723e-09,-0.17620642376194
model,20221117_180703,1,0,0,1,0.4,98.7,9837,1.07e-06,9790,1.01e-06,100.3,102.698353923574,13.5625040474929,7.73262637729191e-08,503.950295390756,7.52749330723694e-07,1.04873776539772e-06,6.20785698134324e-05,9.66795472079607e-06,96.0316173096063,7.01228824077494e-08,0.0460575695571655,24.7195582293702,87.8122036381066,31.5857242703195,3.8918395981735e-06,72.6177120084295,7.77738381811231e-07,503.950295390756,0.000122926572452219,5.647758182827e-05,0.000102784823093065,86.3488124117032,6.48202695045737e-07,0.388140288590214,1,3.43762550588257,2.94939640603487e-15,99.4056371743989,105.26219469245,1.57402915983035e-06,218.675799705408,7.83450916348521e-07,143.647978916136,0.000165685763873656,0.000171321755662448,0.000167517154063188,99.5176092635929,5.23090141922715e-07,0.0713934992257165,24.3195582293702,-10.8877963618935,-9805.41427572968,2.8218395981735e-06,-9717.38228799157,-2.32261618188769e-07,403.650295390756,-0.399999999999997,0.705637174398944,-9731.73780530755,5.04029159830347e-07,-9571.32420029459,-2.26549083651479e-07,43.3479789161356
model,20221214_171101,2,0,0,1,99.2,98.7,988,2.35e-06,994,1.01e-06,1000.9,199.999999999318,70.2977138109982,2.28994750402294e-05,1064.94358575234,7.26527303973902e-07,0.00160978074280014,0.000429920644117001,0.00148450005473493,662.045115134328,7.04185736588546e-07,0.00199210886611448,101.022208346693,99.0747527236653,875.799862933738,2.23794646920932e-06,866.750889179595,1.0277447699966e-06,1064.94358575234,0.00195999321098656,0.000890798693244234,0.00142261981686729,660.987351348238,7.0430350293052e-07,0.0438504382259605,1,4.19038768312061,98.4330449605126,99.0220430387405,939.065800245719,2.20084010399665e-06,943.895617499324,1.04488194825006e-06,1024.40663907619,0.00206673367347249,0.000986259491757385,0.00152788229684034,663.458543866415,7.0850740101392e-07,0.00807493056553537,1.82220834669307,0.37475272366531,-112.200137066262,-1.12053530790682e-07,-127.249110820405,1.7744769996603e-08,64.0435857523377,-0.766955039487414,0.322043038740489,-48.9341997542813,-1.49159896003347e-07,-50.1043825006757,3.48819482500579e-08,23.5066390761946
model,20221212_165442,1,0,0,1,99.2,98.7,99.2,1.07e-06,9790,1.01e-06,100.3,199.999999999985,68.8040779828721,5.72471940258912e-07,144.151175915554,9.20651264816718e-06,3.93884040205803e-05,0.000255547547705153,0.000193411030294173,96.561336075167,5.38958836784787e-07,0.0494549296471967,95.5080511235906,109.70159249918,64.3911635238323,8.65556510169623e-07,192.485001919756,1.67188726037465e-06,144.151175915554,5.57341907854499e-05,0.000321813222522829,0.00012243223734527,92.3353534646159,5.70303436586708e-07,0.160087676466034,1,2.10797310715759,90.3012800879905,109.691014331088,68.3598577474871,7.84608264830654e-07,200.468416135063,1.4918492013373e-06,151.106162648754,5.36357093713262e-05,0.000299068646504447,0.000116046409059478,96.7332167693095,5.1418365185651e-07,0.116462726063926,-3.69194887640943,11.0015924991796,-34.8088364761677,-2.04443489830376e-07,-9597.51499808024,6.61887260374648e-07,43.8511759155537,-8.8987199120095,10.9910143310881,-30.8401422525129,-2.85391735169346e-07,-9589.53158386494,4.81849201337301e-07,50.8061626487544
model,20221018_182244,3,0,0,1,0.35,0.28,988,9.2e-08,994,2.34e-06,10029,3.93194475481741,748.689544276846,2.85829803676422e-06,4999546.56439034,9.16603017897431e-08,0.00213997785455241,8.28064575363676e-05,0.00120771772393361,1652.09544540856,8.88122578650601e-08,0.00142742170365422,4.67918864981178e-13,25.4565539329128,913.512017428337,9.57982740009616e-08,724.883964107527,3.18504020730493e-06,4999546.56439034,8.7512874548771e-05,0.00230878457131306,0.00132601590546163,1637.85924046078,9.30010289205178e-08,0.648028944166707,1,3.00611356618067,0.00014650618607754,1.84518536656016e-08,902.312923197135,8.96506298491673e-08,754.620125347227,2.79047360832388e-06,4999832.97589767,8.08929218856665e-05,0.0021057475440915,0.00118356420653224,1656.38412668761,8.68600434828476e-08,0.309150149538566,-0.349999999999532,25.1765539329128,-74.4879825716625,3.79827400096155e-09,-269.116035892473,8.45040207304932e-07,4989517.56439034,-0.349853493813922,-0.279999981548146,-85.6870768028647,-2.34937015083273e-09,-239.379874652773,4.50473608323885e-07,4989803.97589767
model,20221212_154031,2,0,0,1,99.2,98.7,99.2,9.2e-08,9790,1.01e-06,1000.9,199.999999998428,94.0733332993444,8.74531886813075e-08,1743.62729892541,1.2338060363206e-06,8.2270129669071e-06,0.00100137575462133,0.000111384784475277,905.68855088054,8.16647256259087e-08,0.000876666688128702,99.8697127284212,100.381112665961,99.1296199243561,2.33180513646926e-07,1777.86920212928,1.11566853517989e-06,1743.62729892541,2.31150956915859e-05,0.00198351272848101,0.000126649242839532,903.928292186813,1.92869737587932e-07,0.0608130739862455,1,3.85524646991253,92.1983115419039,102.559597442128,96.7523654386058,1.00218510277915e-07,1673.71426666408,1.10044289384685e-06,1877.46377182444,9.69637793012154e-06,0.00184182697108058,0.000109818552200764,911.198019956311,9.18533294135849e-08,0.00317653513272357,0.669712728421246,1.68111266596067,-0.0703800756438824,1.41180513646926e-07,-8012.13079787072,1.05668535179888e-07,742.727298925406,-7.00168845809611,3.85959744212826,-2.4476345613942,8.21851027791533e-09,-8116.28573333592,9.04428938468475e-08,876.563771824437
model,20221020_153410,3,1,0,1,0.4,0.28,9837,9.2e-08,994,9.2e-08,10029,5.73113981261359,1103.11227814257,7.53594806077264e-08,15741.3995096874,1.18410133069921e-07,8.31299683328295e-05,0.000485093407027268,0.000168403993190441,5199.83436138539,4.60512149324184e-08,0.00108644708273512,16.352035091802,2.05980745960651e-16,6853.5592467766,9.50621378451778e-08,872.497582733821,8.28732673937441e-08,15741.3995096874,0.000651513993847171,7.23067254742953e-05,0.000137716151357229,5182.45119666981,4.42751118479545e-08,1.54313373032145,1,10.2492258451563,1.44040016701053e-08,0.294394444670845,9822.69214833817,9.19287927737666e-08,992.880752778274,8.98509502709174e-08,10050.040124587,0.000902988230985083,8.92112791428318e-05,0.000163916843048313,5209.38165069568,4.54389980403415e-08,0.00540736639221705,15.952035091802,-0.28,-2983.4407532234,3.06213784517784e-09,-121.502417266179,-9.12673260625587e-09,5712.39950968736,-0.399999985595998,0.0143944446708449,-14.3078516618334,-7.12072262334319e-11,-1.11924722172557,-2.14904972908261e-09,21.0401245870326
model,20221102_175245,3,0,0,1,0.4,98.7,988,9.2e-08,994,9.2e-08,10029,102.640710960486,1004.58113915918,8.14592526263197e-08,1572.33826907089,1.04188605013737e-07,8.18324287984034e-05,6.75073865492654e-05,7.31240890101152e-05,1652.5155897679,4.57162609064583e-08,0.00176919112157305,3.60433696941895e-10,194.169336508993,574425.775459378,1.0810458770027e-07,632190.261575086,9.82358777670871e-08,1572.33826907089,0.0620980616204437,0.062103765261633,0.062100776915461,1570.29202555214,5.14671178982345e-08,0.052487240988703,1,4.65689670265102,3.05162255072337e-14,199.99999999999,74176.3060720089,1.10848036615082e-07,83327.9824371909,9.90481180010856e-08,1579.99111026418,0.00822229789144154,0.00825347983723127,0.00823698296177653,1564.29897579002,5.23081970268434e-08,0.198708383734816,-0.399999999639566,95.4693365089934,573437.775459378,1.61045877002697e-08,631196.261575086,6.23587776708714e-09,-8456.66173092911,-0.399999999999969,101.29999999999,73188.3060720089,1.88480366150817e-08,82333.9824371909,7.04811800108561e-09,-8449.00888973582
